date,symbol,dividend,split
2022-02-10,CHOLAFIN,1.3,0.0
2022-07-21,CHOLAFIN,0.7,0.0
2023-02-10,CHOLAFIN,1.3,0.0
2023-07-25,CHOLAFIN,0.7,0.0
2024-02-07,CHOLAFIN,1.3,0.0
2024-07-19,CHOLAFIN,0.7,0.0
2025-02-07,CHOLAFIN,1.3,0.0
2025-07-24,CHOLAFIN,0.7,0.0
2026-02-05,CHOLAFIN,1.3,0.0
2026-07-21,CHOLAFIN,0.7,0.0
2019-03-28,HAL,9.9,0.0
2020-03-23,HAL,16.625,0.0
2020-12-17,HAL,7.5,0.0
2021-03-05,HAL,7.5,0.0
2021-11-23,HAL,7.0,0.0
2022-02-17,HAL,13.0,0.0
2022-08-19,HAL,5.0,0.0
2022-11-18,HAL,10.0,0.0
2023-03-20,HAL,10.0,0.0
2023-08-24,HAL,7.5,0.0
2023-09-28,HAL,0.0,2.0
2024-02-20,HAL,22.0,0.0
2024-08-21,HAL,13.0,0.0
2025-02-18,HAL,25.0,0.0
2025-08-21,HAL,15.0,0.0
2026-02-18,HAL,35.0,0.0
2026-08-14,HAL,10.0,0.0
2002-08-28,MOTHERSON,0.130061,0.0
2003-09-09,MOTHERSON,0.097546,0.0
2004-09-09,MOTHERSON,0.026012,0.0
2005-02-24,MOTHERSON,0.0,1.5
2005-08-11,MOTHERSON,0.039018,0.0
2006-07-28,MOTHERSON,0.044871,0.0
2007-07-23,MOTHERSON,0.058528,0.0
2007-08-30,MOTHERSON,0.0,1.5
2008-08-01,MOTHERSON,0.079012,0.0
2009-09-16,MOTHERSON,0.079012,0.0
2010-08-18,MOTHERSON,0.102423,0.0
2011-08-25,MOTHERSON,0.160951,0.0
2012-08-31,MOTHERSON,0.131687,0.0
2012-09-04,MOTHERSON,0.131687,0.0
2012-10-03,MOTHERSON,0.0,1.5
2013-08-21,MOTHERSON,0.175583,0.0
2013-12-20,MOTHERSON,0.0,1.5
2014-08-19,MOTHERSON,0.329218,0.0
2015-07-23,MOTHERSON,0.395062,1.5
2016-03-22,MOTHERSON,0.493827,0.0
2017-07-05,MOTHERSON,0.0,1.5
2017-08-14,MOTHERSON,0.592593,0.0
2018-08-08,MOTHERSON,0.666667,0.0
2018-10-30,MOTHERSON,0.0,1.5
2019-08-08,MOTHERSON,0.666667,0.0
2020-03-12,MOTHERSON,0.666667,0.0
2021-09-03,MOTHERSON,0.666667,0.0
2022-08-12,MOTHERSON,0.288889,0.0
2022-10-03,MOTHERSON,0.0,1.5
2023-08-11,MOTHERSON,0.433333,0.0
2024-08-14,MOTHERSON,0.533333,0.0
2025-03-28,MOTHERSON,0.333333,0.0
2025-06-23,MOTHERSON,0.233333,0.0
2025-07-18,MOTHERSON,0.0,1.5
2026-03-27,MOTHERSON,0.35,0.0
2026-07-14,MOTHERSON,0.25,0.0
2003-03-27,ABB,1.2,0.0
2004-04-12,ABB,1.2,0.0
2005-05-11,ABB,1.4,0.0
2006-05-12,ABB,1.6,0.0
2007-05-14,ABB,2.0,0.0
2007-06-28,ABB,0.0,5.0
2008-05-26,ABB,2.2,0.0
2009-05-11,ABB,2.2,0.0
2010-05-03,ABB,2.0,0.0
2011-05-02,ABB,2.0,0.0
2012-05-02,ABB,3.0,0.0
2013-04-30,ABB,3.0,0.0
2014-04-25,ABB,3.0,0.0
2015-04-28,ABB,3.7,0.0
2016-04-13,ABB,3.7,0.0
2017-04-28,ABB,4.0,0.0
2018-04-27,ABB,4.4,0.0
2019-04-26,ABB,4.8,0.0
2020-07-16,ABB,4.8,0.0
2021-04-19,ABB,5.0,0.0
2022-04-27,ABB,5.2,0.0
2023-04-27,ABB,5.5,0.0
2023-08-25,ABB,5.5,0.0
2024-05-03,ABB,23.8,0.0
2024-08-23,ABB,10.66,0.0
2025-05-02,ABB,33.5,0.0
2025-08-08,ABB,9.77,0.0
2026-04-30,ABB,29.59,0.0
2026-08-07,ABB,90.0,0.0
2017-08-16,VBL,0.148148,0.0
2018-08-20,VBL,0.148148,0.0
2019-07-25,VBL,0.0,1.5
2019-08-26,VBL,0.222222,0.0
2020-08-14,VBL,0.222222,0.0
2021-06-10,VBL,0.0,1.5
2021-08-11,VBL,0.333333,0.0
2022-06-06,VBL,0.0,1.5
2022-08-11,VBL,0.5,0.0
2023-04-12,VBL,0.2,0.0
2023-06-15,VBL,0.0,2.0
2023-08-14,VBL,0.5,0.0
2024-04-04,VBL,0.5,0.0
2024-08-09,VBL,0.5,0.0
2024-09-12,VBL,0.0,2.5
2025-04-04,VBL,0.5,0.0
2025-05-07,VBL,0.5,0.0
2025-08-01,VBL,0.5,0.0
2026-04-08,VBL,0.5,0.0
2026-04-30,VBL,0.5,0.0
2026-07-31,VBL,0.5,0.0
2003-07-07,CANBK,0.680858,0.0
2004-01-28,CANBK,0.486327,0.0
2004-07-12,CANBK,0.486327,0.0
2005-02-11,CANBK,0.486327,0.0
2005-07-26,CANBK,0.583593,0.0
2006-06-14,CANBK,1.283904,0.0
2007-06-26,CANBK,1.361717,0.0
2008-06-10,CANBK,1.556248,0.0
2009-07-08,CANBK,1.556248,0.0
2010-06-14,CANBK,1.94531,0.0
2011-07-06,CANBK,2.139841,0.0
2012-06-14,CANBK,2.139841,0.0
2013-07-04,CANBK,2.528902,0.0
2014-01-24,CANBK,1.264451,0.0
2014-07-03,CANBK,0.875389,0.0
2015-06-25,CANBK,2.042575,0.0
2017-07-12,CANBK,0.2,0.0
2022-06-15,CANBK,1.3,0.0
2023-06-14,CANBK,2.4,0.0
2024-05-15,CANBK,0.0,5.0
2024-06-14,CANBK,3.22,0.0
2025-06-13,CANBK,4.0,0.0
2026-06-12,CANBK,4.2,0.0
2002-10-23,TVSMOTOR,0.25,0.0
2003-06-13,TVSMOTOR,0.35,0.0
2003-10-30,TVSMOTOR,0.3,0.0
2003-12-18,TVSMOTOR,0.0,10.0
2004-04-29,TVSMOTOR,0.35,0.0
2004-10-29,TVSMOTOR,0.35,0.0
2005-06-03,TVSMOTOR,0.3,0.0
2005-10-31,TVSMOTOR,0.35,0.0
2006-07-03,TVSMOTOR,0.3,0.0
2006-10-27,TVSMOTOR,0.35,0.0
2007-08-10,TVSMOTOR,0.075,0.0
2008-08-06,TVSMOTOR,0.35,0.0
2009-06-29,TVSMOTOR,0.35,0.0
2010-01-25,TVSMOTOR,0.35,0.0
2010-07-26,TVSMOTOR,0.25,0.0
2010-09-08,TVSMOTOR,0.0,2.0
2011-01-25,TVSMOTOR,0.5,0.0
2011-08-02,TVSMOTOR,0.6,0.0
2012-03-20,TVSMOTOR,0.6,0.0
2012-06-04,TVSMOTOR,0.7,0.0
2013-02-06,TVSMOTOR,0.6,0.0
2013-05-03,TVSMOTOR,0.6,0.0
2013-10-30,TVSMOTOR,0.65,0.0
2014-05-02,TVSMOTOR,0.75,0.0
2015-02-06,TVSMOTOR,0.75,0.0
2015-05-05,TVSMOTOR,1.15,0.0
2016-02-04,TVSMOTOR,1.0,0.0
2016-03-17,TVSMOTOR,1.5,0.0
2016-11-03,TVSMOTOR,1.25,0.0
2017-03-14,TVSMOTOR,1.25,0.0
2017-11-08,TVSMOTOR,2.0,0.0
2018-03-06,TVSMOTOR,1.3,0.0
2018-10-30,TVSMOTOR,2.1,0.0
2019-03-18,TVSMOTOR,1.4,0.0
2020-02-11,TVSMOTOR,2.1,0.0
2020-03-17,TVSMOTOR,1.4,0.0
2021-02-04,TVSMOTOR,2.1,0.0
2021-03-30,TVSMOTOR,1.4,0.0
2022-03-25,TVSMOTOR,3.75,0.0
2023-02-02,TVSMOTOR,5.0,0.0
2024-03-19,TVSMOTOR,8.0,0.0
2025-03-26,TVSMOTOR,10.0,0.0
2026-03-30,TVSMOTOR,12.0,0.0
2004-08-06,TRENT,0.308837,0.0
2005-04-29,TRENT,0.336913,0.0
2006-08-04,TRENT,0.364989,0.0
2007-05-08,TRENT,0.393065,0.0
2008-07-16,TRENT,0.393065,0.0
2009-07-31,TRENT,0.308837,0.0
2010-08-09,TRENT,0.433333,0.0
2011-07-18,TRENT,0.5,0.0
2012-07-23,TRENT,0.433333,0.0
2013-07-15,TRENT,0.466667,0.0
2014-08-04,TRENT,0.466667,0.0
2015-07-27,TRENT,0.666667,0.0
2016-03-17,TRENT,0.6,0.0
2016-09-12,TRENT,0.0,10.0
2017-07-19,TRENT,0.666667,0.0
2018-07-27,TRENT,0.766667,0.0
2019-07-19,TRENT,0.866667,0.0
2020-07-24,TRENT,0.666667,0.0
2021-07-09,TRENT,0.4,0.0
2022-02-22,TRENT,0.4,0.0
2022-05-20,TRENT,0.733333,0.0
2023-05-25,TRENT,1.466667,0.0
2024-05-22,TRENT,2.133333,0.0
2025-06-12,TRENT,3.333333,0.0
2026-06-04,TRENT,0.0,1.5
2026-06-12,TRENT,4.0,0.0
2002-09-12,SHRIRAMFIN,0.155896,0.0
2002-12-18,SHRIRAMFIN,0.194871,0.0
2003-08-29,SHRIRAMFIN,0.155896,0.0
2003-12-22,SHRIRAMFIN,0.194871,0.0
2004-08-30,SHRIRAMFIN,0.292306,0.0
2004-12-15,SHRIRAMFIN,0.194871,0.0
2005-08-30,SHRIRAMFIN,0.292306,0.0
2005-12-20,SHRIRAMFIN,0.194871,0.0
2006-07-13,SHRIRAMFIN,0.389741,0.0
2006-12-13,SHRIRAMFIN,0.194871,0.0
2007-08-10,SHRIRAMFIN,0.389741,0.0
2007-12-17,SHRIRAMFIN,0.194871,0.0
2008-07-24,SHRIRAMFIN,0.779482,0.0
2008-11-10,SHRIRAMFIN,0.194871,0.0
2009-07-16,SHRIRAMFIN,0.779482,0.0
2009-11-09,SHRIRAMFIN,0.389741,0.0
2010-06-03,SHRIRAMFIN,0.779482,0.0
2010-11-08,SHRIRAMFIN,0.487177,0.0
2011-06-10,SHRIRAMFIN,0.779482,0.0
2011-11-21,SHRIRAMFIN,0.487177,0.0
2012-06-21,SHRIRAMFIN,0.779482,0.0
2012-11-15,SHRIRAMFIN,0.584612,0.0
2013-06-21,SHRIRAMFIN,0.779482,0.0
2013-11-13,SHRIRAMFIN,0.584612,0.0
2014-06-25,SHRIRAMFIN,0.779482,0.0
2014-10-30,SHRIRAMFIN,0.779482,0.0
2015-07-22,SHRIRAMFIN,1.169224,0.0
2015-11-05,SHRIRAMFIN,0.779482,0.0
2016-07-18,SHRIRAMFIN,1.169224,0.0
2016-11-03,SHRIRAMFIN,0.779482,0.0
2017-06-21,SHRIRAMFIN,1.169224,0.0
2017-11-10,SHRIRAMFIN,0.974353,0.0
2018-07-18,SHRIRAMFIN,1.169224,0.0
2018-11-05,SHRIRAMFIN,0.974353,0.0
2019-06-19,SHRIRAMFIN,1.364094,0.0
2019-11-07,SHRIRAMFIN,0.974353,0.0
2020-11-09,SHRIRAMFIN,1.2,0.0
2021-04-05,SHRIRAMFIN,1.2,0.0
2021-06-16,SHRIRAMFIN,1.2,0.0
2021-11-09,SHRIRAMFIN,1.6,0.0
2022-03-11,SHRIRAMFIN,2.4,0.0
2023-01-03,SHRIRAMFIN,3.0,0.0
2023-06-16,SHRIRAMFIN,4.0,0.0
2023-11-06,SHRIRAMFIN,4.0,0.0
2024-02-06,SHRIRAMFIN,2.0,0.0
2024-07-23,SHRIRAMFIN,3.0,0.0
2024-11-07,SHRIRAMFIN,4.4,0.0
2025-01-10,SHRIRAMFIN,0.0,5.0
2025-01-31,SHRIRAMFIN,2.5,0.0
2025-07-11,SHRIRAMFIN,3.0,0.0
2025-11-07,SHRIRAMFIN,4.8,0.0
2026-07-03,SHRIRAMFIN,6.0,0.0
2025-09-22,ADANIPOWER,,5.0
2021-02-17,IRFC,1.05,
2021-11-10,IRFC,0.77,
2022-09-15,IRFC,0.63,
2022-11-17,IRFC,0.8,
2023-09-15,IRFC,0.7,
2023-11-10,IRFC,0.8,
2024-08-22,IRFC,0.7,
2024-11-12,IRFC,0.8,
2025-03-21,IRFC,0.8,
2025-10-24,IRFC,1.05,
2026-03-13,IRFC,1.05,
2025-08-11,JIOFIN,0.5,
2026-08-10,JIOFIN,0.6,
2023-05-31,LODHA,0.0,2.0
2023-09-08,LODHA,1.0,0.0
2024-08-16,LODHA,2.25,0.0
2025-08-22,LODHA,4.25,0.0
2026-08-07,LODHA,4.25,0.0
2003-08-12,INDHOTEL,0.635244,0.0
2004-07-16,INDHOTEL,0.725994,0.0
2005-07-05,INDHOTEL,0.907492,0.0
2006-07-14,INDHOTEL,1.17974,0.0
2006-10-27,INDHOTEL,0.0,10.0
2007-07-18,INDHOTEL,1.451987,0.0
2008-04-22,INDHOTEL,1.724235,0.0
2009-07-17,INDHOTEL,1.08899,0.0
2010-07-23,INDHOTEL,0.907492,0.0
2011-07-20,INDHOTEL,0.907492,0.0
2012-07-18,INDHOTEL,0.907492,0.0
2013-07-17,INDHOTEL,0.725994,0.0
2016-08-12,INDHOTEL,0.272248,0.0
2017-08-11,INDHOTEL,0.317622,0.0
2018-07-11,INDHOTEL,0.387868,0.0
2019-06-12,INDHOTEL,0.484835,0.0
2020-07-17,INDHOTEL,0.484835,0.0
2021-06-14,INDHOTEL,0.387868,0.0
2022-06-22,INDHOTEL,0.4,0.0
2023-06-09,INDHOTEL,1.0,0.0
2024-06-07,INDHOTEL,1.75,0.0
2025-06-30,INDHOTEL,2.25,0.0
2026-06-23,INDHOTEL,3.25,0.0
2025-08-05,HYUNDAI,21.0,
2026-08-05,HYUNDAI,21.0,
2003-11-20,CGPOWER,0.244898,0.0
2004-07-08,CGPOWER,0.326531,0.0
2004-12-02,CGPOWER,0.285714,0.0
2005-03-30,CGPOWER,0.285714,0.0
2005-10-20,CGPOWER,0.163265,0.0
2006-02-02,CGPOWER,0.204082,0.0
2006-04-05,CGPOWER,0.204082,0.0
2006-08-10,CGPOWER,0.0,5.0
2006-10-26,CGPOWER,0.163265,0.0
2006-12-14,CGPOWER,0.0,1.4
2007-02-01,CGPOWER,0.285714,0.0
2007-03-23,CGPOWER,0.285714,0.0
2007-11-02,CGPOWER,0.228571,0.0
2008-02-04,CGPOWER,0.457143,0.0
2008-04-03,CGPOWER,0.228571,0.0
2008-10-27,CGPOWER,0.4,0.0
2009-01-29,CGPOWER,0.457143,0.0
2009-03-30,CGPOWER,0.285714,0.0
2009-10-30,CGPOWER,0.457143,0.0
2010-02-04,CGPOWER,0.8,0.0
2010-03-08,CGPOWER,0.0,1.75
2010-10-29,CGPOWER,0.8,0.0
2011-02-03,CGPOWER,0.8,0.0
2011-03-28,CGPOWER,0.6,0.0
2011-10-24,CGPOWER,0.8,0.0
2012-02-03,CGPOWER,0.2,0.0
2012-03-29,CGPOWER,0.4,0.0
2012-07-26,CGPOWER,0.4,0.0
2012-11-07,CGPOWER,0.4,0.0
2013-07-25,CGPOWER,0.4,0.0
2013-11-13,CGPOWER,0.4,0.0
2014-02-04,CGPOWER,0.4,0.0
2014-07-30,CGPOWER,0.4,0.0
2014-10-22,CGPOWER,0.4,0.0
2015-02-06,CGPOWER,0.4,0.0
2023-03-15,CGPOWER,1.5,0.0
2024-02-05,CGPOWER,1.3,0.0
2025-03-21,CGPOWER,1.3,0.0
2026-01-30,CGPOWER,1.3,0.0
2023-09-08,MAXHEALTH,1.0,
2024-08-23,MAXHEALTH,1.5,
2025-07-04,MAXHEALTH,1.5,
2026-07-03,MAXHEALTH,2.0,
2021-02-22,MAZDOCK,2.705,0.0
2021-09-20,MAZDOCK,0.915,0.0
2022-01-06,MAZDOCK,3.55,0.0
2022-09-19,MAZDOCK,0.815,0.0
2022-11-21,MAZDOCK,4.55,0.0
2023-09-20,MAZDOCK,3.43,0.0
2023-11-20,MAZDOCK,7.67,0.0
2024-09-19,MAZDOCK,6.055,0.0
2024-10-30,MAZDOCK,11.595,0.0
2024-12-27,MAZDOCK,0.0,2.0
2025-04-16,MAZDOCK,3.0,0.0
2025-09-19,MAZDOCK,2.71,0.0
2025-11-04,MAZDOCK,6.0,0.0
2026-02-13,MAZDOCK,7.5,0.0
2026-08-20,MAZDOCK,4.62,0.0
2006-09-18,SOLARINDS,0.3,0.0
2007-09-12,SOLARINDS,0.3,0.0
2007-11-01,SOLARINDS,0.3,0.0
2008-09-10,SOLARINDS,0.3,0.0
2009-09-08,SOLARINDS,0.9,0.0
2010-02-17,SOLARINDS,0.7,0.0
2010-08-11,SOLARINDS,0.7,0.0
2010-11-11,SOLARINDS,0.8,0.0
2011-07-29,SOLARINDS,0.8,0.0
2011-11-22,SOLARINDS,1.0,0.0
2012-08-01,SOLARINDS,1.0,0.0
2012-11-15,SOLARINDS,1.0,0.0
2013-08-30,SOLARINDS,1.2,0.0
2013-11-13,SOLARINDS,1.0,0.0
2014-08-22,SOLARINDS,1.4,0.0
2014-11-19,SOLARINDS,1.6,0.0
2015-08-27,SOLARINDS,1.8,0.0
2015-11-09,SOLARINDS,1.8,0.0
2016-03-16,SOLARINDS,2.7,0.0
2016-07-13,SOLARINDS,0.0,5.0
2017-02-20,SOLARINDS,2.0,0.0
2017-08-09,SOLARINDS,3.0,0.0
2018-07-18,SOLARINDS,6.0,0.0
2019-07-18,SOLARINDS,7.0,0.0
2020-09-03,SOLARINDS,6.0,0.0
2021-08-18,SOLARINDS,6.0,0.0
2022-05-27,SOLARINDS,7.5,0.0
2023-06-09,SOLARINDS,8.0,0.0
2024-07-04,SOLARINDS,8.5,0.0
2025-07-08,SOLARINDS,10.0,0.0
2026-07-28,SOLARINDS,11.0,0.0
2026-01-30,ENRIN,4.0,
2026-07-27,TATACAP,0.57,
2026-06-12,TMCV,4.0,
